type,date,num1,num2,num3,num4,num5,num6,download_time
Powerball,2013-01-12,47,21,23,14,10,7,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-01-16,51,21,32,28,9,35,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-01-19,29,8,28,34,38,35,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-01-23,24,43,11,12,45,9,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-01-26,22,49,41,26,3,18,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-01-30,47,16,14,32,52,16,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-02-02,41,33,16,40,11,34,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-02-06,36,38,5,27,41,12,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-02-09,58,36,16,6,5,3,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-02-13,12,43,27,25,23,29,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-02-16,58,16,15,46,50,29,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-02-20,25,3,32,17,19,17,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-02-23,41,31,39,2,5,29,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-02-27,48,20,14,34,3,21,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-03-02,56,13,8,41,3,16,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-03-06,45,10,6,23,41,1,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-03-09,46,52,37,10,40,12,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-03-13,38,9,32,28,5,29,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-03-16,44,53,7,21,3,16,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-03-20,43,17,14,13,54,15,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-03-23,29,53,52,17,31,31,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-03-27,43,48,7,37,52,16,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-03-30,23,46,11,26,55,27,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-04-03,35,8,12,1,6,3,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-04-06,39,29,4,8,7,24,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-04-10,40,1,52,36,53,20,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-04-13,10,57,31,12,56,33,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-04-17,58,18,48,13,36,28,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-04-20,6,39,8,30,48,20,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-04-24,9,59,31,56,19,2,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-04-27,55,54,48,23,3,5,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-05-01,31,22,55,26,54,18,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-05-04,26,36,40,7,12,17,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-05-08,21,57,26,22,30,27,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-05-11,6,23,19,43,13,16,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-05-15,2,34,11,41,26,32,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-05-18,22,10,13,14,52,11,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-05-22,31,35,41,9,57,26,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-05-25,27,21,19,6,2,25,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-05-29,49,14,9,17,57,2,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-06-01,33,53,59,22,28,14,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-06-05,4,36,26,33,55,32,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-06-08,2,26,11,32,22,19,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-06-12,22,16,42,23,55,32,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-06-15,48,55,28,40,36,1,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-06-19,57,47,46,52,7,17,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-06-22,33,57,19,23,13,28,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-06-26,1,46,39,33,18,33,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-06-29,28,8,56,53,30,16,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-07-03,40,6,51,29,3,4,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-07-06,52,2,36,35,13,11,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-07-10,55,45,31,30,59,27,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-07-13,8,37,2,35,22,6,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-07-17,22,1,42,38,34,17,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-07-20,14,27,58,25,38,6,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-07-24,44,29,54,40,9,7,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-07-27,58,53,40,23,9,6,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-07-31,8,24,59,39,49,5,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-08-03,24,36,21,45,42,15,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-08-07,58,5,25,59,30,32,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-08-10,37,58,14,4,12,13,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-08-14,17,43,11,4,51,20,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-08-17,18,54,56,21,46,23,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-08-21,30,48,42,46,40,23,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-08-24,45,17,59,12,25,19,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-08-28,32,19,7,9,6,13,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-08-31,40,25,7,56,2,20,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-09-04,2,45,26,9,47,11,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-09-07,2,22,19,45,26,24,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-09-11,19,33,42,52,11,33,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-09-14,1,25,44,17,37,20,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-09-18,7,10,35,32,22,19,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-09-21,58,54,45,17,12,13,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-09-25,49,7,17,53,2,23,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-09-28,47,53,14,52,54,5,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-10-02,6,51,42,4,25,17,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-10-05,11,39,40,17,12,5,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-10-09,9,38,3,33,19,18,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-10-12,10,58,26,57,8,4,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-10-16,3,42,26,34,28,28,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-10-19,33,9,56,54,57,5,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-10-23,47,34,23,31,3,13,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-10-26,56,6,4,34,49,29,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-10-30,54,2,49,36,40,10,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-11-02,27,40,13,23,24,17,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-11-06,49,1,5,10,15,22,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-11-09,37,56,3,49,9,32,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-11-13,31,5,55,50,56,9,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-11-16,29,37,59,10,44,10,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-11-20,32,4,45,23,18,7,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-11-23,12,52,55,43,5,10,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-11-27,57,25,18,55,50,17,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-11-30,26,5,45,44,57,29,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-12-04,9,6,11,44,31,25,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-12-07,45,13,48,32,20,17,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-12-11,10,18,19,1,13,27,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-12-14,33,41,25,14,32,34,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-12-18,39,7,40,24,37,1,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-12-21,36,51,45,25,40,8,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-12-25,38,56,28,39,23,32,"2024-11-16, 11:54:38 PM CST"
Powerball,2013-12-28,56,51,35,44,8,18,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-01-01,52,48,15,24,40,23,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-01-04,19,58,37,20,41,14,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-01-08,39,28,58,47,10,22,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-01-11,54,15,48,33,10,34,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-01-15,29,8,9,7,24,25,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-01-18,38,14,13,19,31,25,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-01-22,55,2,7,1,9,29,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-01-25,57,8,55,12,18,2,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-01-29,47,23,11,28,32,20,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-02-01,12,15,38,5,27,7,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-02-05,8,57,17,59,32,24,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-02-08,54,37,34,25,24,29,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-02-12,52,49,36,57,44,1,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-02-15,9,23,2,14,21,3,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-02-19,17,49,54,35,1,34,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-02-22,13,2,54,14,3,4,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-02-26,42,11,12,38,17,2,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-03-01,3,8,25,47,30,13,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-03-05,26,3,9,7,54,19,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-03-08,14,24,32,41,10,30,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-03-12,28,54,14,15,37,10,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-03-15,34,5,51,2,58,9,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-03-19,34,23,43,19,2,14,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-03-22,55,13,28,58,31,15,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-03-26,33,41,59,44,28,21,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-03-29,3,12,27,38,2,17,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-04-02,19,22,13,53,8,24,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-04-05,26,11,21,34,33,29,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-04-09,49,14,48,9,44,29,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-04-12,26,45,14,55,54,20,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-04-16,42,34,59,39,44,8,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-04-19,35,6,51,5,29,21,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-04-23,29,48,36,19,25,12,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-04-26,30,3,22,7,33,20,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-04-30,9,2,19,50,11,32,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-05-03,15,5,46,49,16,26,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-05-07,48,31,17,49,29,34,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-05-10,41,47,55,31,4,1,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-05-14,55,7,52,33,39,33,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-05-17,32,23,47,39,49,22,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-05-21,20,34,58,4,39,31,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-05-24,55,15,49,16,28,18,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-05-28,24,2,28,32,59,25,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-05-31,34,15,48,27,31,1,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-06-04,22,7,1,10,49,24,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-06-07,58,30,35,28,59,15,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-06-11,14,25,33,18,49,23,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-06-14,33,54,42,9,45,30,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-06-18,6,52,59,29,9,7,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-06-21,41,6,54,5,37,26,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-06-25,50,53,10,20,25,35,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-06-28,56,8,12,43,34,9,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-07-02,58,18,53,8,45,35,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-07-05,34,58,24,36,57,11,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-07-09,9,55,42,25,57,14,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-07-12,23,7,2,3,51,26,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-07-16,5,32,26,18,15,35,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-07-19,10,53,17,25,45,9,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-07-23,22,12,4,31,10,3,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-07-26,38,39,28,24,30,16,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-07-30,49,13,30,53,42,29,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-08-02,12,46,44,47,26,29,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-08-06,49,1,8,24,28,24,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-08-09,34,12,31,51,3,24,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-08-13,37,8,40,52,39,24,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-08-16,7,8,17,59,48,9,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-08-20,21,40,8,38,4,3,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-08-23,52,28,36,32,35,31,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-08-27,24,17,45,46,26,19,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-08-30,5,52,28,59,31,27,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-09-03,43,2,51,45,16,35,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-09-06,29,43,31,50,9,18,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-09-10,14,39,2,40,43,13,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-09-13,37,6,1,53,16,27,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-09-17,36,18,25,50,48,23,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-09-20,23,22,30,39,37,16,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-09-24,7,14,24,41,21,26,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-09-27,54,11,52,35,2,13,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-10-01,20,1,45,18,4,7,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-10-04,13,33,18,24,25,31,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-10-08,46,50,16,31,5,18,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-10-11,37,39,38,19,10,28,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-10-15,5,7,28,27,19,20,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-10-18,36,20,54,27,26,19,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-10-22,40,42,30,29,50,16,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-10-25,54,57,51,6,10,12,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-10-29,48,28,59,25,57,16,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-11-01,1,38,25,13,3,17,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-11-05,19,2,11,21,42,34,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-11-08,9,33,19,38,54,15,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-11-12,55,37,39,52,51,11,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-11-15,35,16,33,51,13,28,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-11-19,38,6,36,48,51,17,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-11-22,54,53,23,57,49,35,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-11-26,46,17,22,16,54,35,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-11-29,13,30,24,42,48,27,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-12-03,54,30,32,46,25,26,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-12-06,43,22,49,15,12,14,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-12-10,48,34,55,44,54,10,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-12-13,5,13,43,55,28,33,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-12-17,47,31,48,38,22,15,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-12-20,19,15,56,31,14,5,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-12-24,46,11,12,47,50,22,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-12-27,36,14,10,11,7,15,"2024-11-16, 11:54:38 PM CST"
Powerball,2014-12-31,40,27,17,53,37,35,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-01-03,4,43,46,55,18,25,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-01-07,47,49,59,15,14,10,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-01-10,19,9,29,2,28,19,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-01-14,10,4,53,2,41,22,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-01-17,15,27,23,36,16,9,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-01-21,57,12,28,15,11,23,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-01-24,19,16,20,33,29,10,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-01-28,49,24,12,36,35,1,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-01-31,16,5,50,11,26,34,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-02-04,51,52,36,24,56,22,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-02-07,34,58,5,21,10,33,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-02-11,25,11,54,13,39,19,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-02-14,44,45,1,24,51,28,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-02-18,29,1,49,9,32,22,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-02-21,18,51,14,34,10,26,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-02-25,39,17,21,32,19,8,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-02-28,25,28,11,17,46,12,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-03-04,8,35,15,12,50,32,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-03-07,50,42,36,38,34,33,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-03-11,24,44,31,11,40,27,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-03-14,46,47,8,14,39,18,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-03-18,30,47,33,25,14,8,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-03-21,30,38,16,11,42,7,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-03-25,54,23,19,7,50,14,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-03-28,38,2,12,4,6,17,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-04-01,44,39,30,33,2,1,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-04-04,41,33,39,54,40,28,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-04-08,1,19,45,58,46,29,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-04-11,58,1,32,42,12,12,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-04-15,1,21,29,16,40,30,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-04-18,31,22,13,23,29,17,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-04-22,25,10,14,39,53,18,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-04-25,45,21,35,33,38,12,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-04-29,26,1,38,34,51,6,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-05-02,2,31,6,11,30,33,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-05-06,24,41,39,23,27,30,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-05-09,58,4,17,35,15,17,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-05-13,31,29,1,47,25,7,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-05-16,48,24,38,52,29,32,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-05-20,12,1,44,28,35,25,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-05-23,31,9,43,17,15,16,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-05-27,8,15,59,34,53,23,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-05-30,57,25,8,56,9,22,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-06-03,6,40,37,13,8,11,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-06-06,18,43,13,8,27,15,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-06-10,49,32,31,53,48,25,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-06-13,41,29,52,54,48,29,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-06-17,22,20,21,54,41,7,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-06-20,20,16,10,57,9,15,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-06-24,5,10,3,22,32,7,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-06-27,35,18,46,49,28,27,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-07-01,24,41,31,26,7,25,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-07-04,24,18,6,3,14,21,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-07-08,30,27,25,15,4,18,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-07-11,46,39,52,11,54,3,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-07-15,45,34,13,50,16,11,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-07-18,39,6,37,45,55,33,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-07-22,31,12,57,44,43,11,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-07-25,27,44,41,29,34,2,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-07-29,4,52,22,27,28,35,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-08-01,13,7,49,24,57,15,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-08-05,42,14,9,16,11,19,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-08-08,34,48,54,52,9,15,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-08-12,29,38,8,13,52,28,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-08-15,3,17,13,52,42,24,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-08-19,6,43,48,50,8,7,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-08-22,12,14,21,4,55,7,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-08-26,22,56,2,45,32,12,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-08-29,25,18,29,21,28,16,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-09-02,17,46,22,30,56,16,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-09-05,29,10,18,16,45,19,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-09-09,50,44,45,51,47,8,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-09-12,35,3,16,2,13,27,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-09-16,7,5,39,24,31,7,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-09-19,12,43,17,26,48,24,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-09-23,8,29,51,58,41,5,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-09-26,23,57,42,31,50,5,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-09-30,40,59,21,39,55,17,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-10-03,33,6,46,44,26,4,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-10-07,52,40,48,18,30,9,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-10-10,27,68,12,43,29,1,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-10-14,20,15,31,40,29,1,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-10-17,57,62,69,49,48,19,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-10-21,57,32,30,42,56,11,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-10-24,20,31,56,64,60,2,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-10-28,56,62,54,63,4,10,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-10-31,9,47,20,25,68,7,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-11-04,12,2,17,20,65,17,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-11-07,50,53,7,16,25,15,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-11-11,26,4,32,55,64,18,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-11-14,66,37,22,14,45,5,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-11-18,40,17,46,69,41,6,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-11-21,37,57,47,50,52,21,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-11-25,53,16,69,58,29,21,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-11-28,47,2,66,67,6,2,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-12-02,14,18,19,64,32,9,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-12-05,47,33,68,27,13,13,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-12-09,16,46,10,56,7,1,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-12-12,62,2,30,19,14,22,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-12-16,9,42,10,55,32,6,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-12-19,30,68,59,41,28,10,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-12-23,67,16,63,38,55,25,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-12-26,65,40,44,59,27,20,"2024-11-16, 11:54:38 PM CST"
Powerball,2015-12-30,12,61,54,38,36,22,"2024-11-16, 11:54:38 PM CST"
